1.000000,0.431029,0.387548,0.359671,0.477076,0.412941,0.451209,0.433376,0.434596,0.444912,0.409927,0.464998,0.362724,0.417017,0.463317,0.423896,0.377303,0.419363,0.456170,0.362023
0.431029,1.000000,0.383564,0.360259,0.434396,0.411281,0.432857,0.436247,0.417857,0.430783,0.407651,0.432458,0.364090,0.410626,0.432601,0.414243,0.373628,0.408218,0.427769,0.365803
0.387548,0.383564,1.000000,0.353128,0.382654,0.387908,0.389930,0.394646,0.387856,0.387997,0.395898,0.388439,0.356770,0.377156,0.400632,0.399010,0.347951,0.377132,0.386666,0.363354
0.359671,0.360259,0.353128,1.000000,0.360830,0.360699,0.356369,0.359220,0.363343,0.358657,0.370890,0.356593,0.342186,0.349386,0.368995,0.364621,0.331396,0.354798,0.360144,0.351982
0.477076,0.434396,0.382654,0.360830,1.000000,0.415540,0.450279,0.429477,0.432404,0.437598,0.407948,0.441417,0.366643,0.408564,0.465263,0.421760,0.369099,0.413887,0.440417,0.362991
0.412941,0.411281,0.387908,0.360699,0.415540,1.000000,0.408643,0.416842,0.411167,0.412979,0.404265,0.412253,0.365972,0.405057,0.415234,0.407929,0.369503,0.404193,0.416564,0.359757
0.451209,0.432857,0.389930,0.356369,0.450279,0.408643,1.000000,0.421676,0.431517,0.427815,0.406986,0.426680,0.367091,0.400351,0.454413,0.417732,0.363104,0.401224,0.421940,0.361384
0.433376,0.436247,0.394646,0.359220,0.429477,0.416842,0.421676,1.000000,0.417601,0.430570,0.418349,0.429234,0.367866,0.417713,0.433694,0.417177,0.370141,0.410822,0.430728,0.364208
0.434596,0.417857,0.387856,0.363343,0.432404,0.411167,0.431517,0.417601,1.000000,0.421482,0.415957,0.423518,0.365847,0.395957,0.453772,0.424245,0.361256,0.399585,0.419453,0.365641
0.444912,0.430783,0.387997,0.358657,0.437598,0.412979,0.427815,0.430570,0.421482,1.000000,0.411955,0.439776,0.367889,0.419957,0.433874,0.409837,0.380215,0.423767,0.443613,0.360800
0.409927,0.407651,0.395898,0.370890,0.407948,0.404265,0.406986,0.418349,0.415957,0.411955,1.000000,0.405474,0.370900,0.397653,0.425299,0.411557,0.367342,0.396931,0.409232,0.372846
0.464998,0.432458,0.388439,0.356593,0.441417,0.412253,0.426680,0.429234,0.423518,0.439776,0.405474,1.000000,0.367253,0.417548,0.433761,0.408755,0.375177,0.418500,0.450319,0.361983
0.362724,0.364090,0.356770,0.342186,0.366643,0.365972,0.367091,0.367866,0.365847,0.367889,0.370900,0.367253,1.000000,0.366191,0.372953,0.362757,0.353283,0.361893,0.363954,0.337162
0.417017,0.410626,0.377156,0.349386,0.408564,0.405057,0.400351,0.417713,0.395957,0.419957,0.397653,0.417548,0.366191,1.000000,0.406417,0.389209,0.378172,0.418439,0.410756,0.349703
0.463317,0.432601,0.400632,0.368995,0.465263,0.415234,0.454413,0.433694,0.453772,0.433874,0.425299,0.433761,0.372953,0.406417,1.000000,0.444874,0.367878,0.403969,0.432225,0.373565
0.423896,0.414243,0.399010,0.364621,0.421760,0.407929,0.417732,0.417177,0.424245,0.409837,0.411557,0.408755,0.362757,0.389209,0.444874,1.000000,0.359528,0.389454,0.410439,0.373103
0.377303,0.373628,0.347951,0.331396,0.369099,0.369503,0.363104,0.370141,0.361256,0.380215,0.367342,0.375177,0.353283,0.378172,0.367878,0.359528,1.000000,0.376448,0.375136,0.326986
0.419363,0.408218,0.377132,0.354798,0.413887,0.404193,0.401224,0.410822,0.399585,0.423767,0.396931,0.418500,0.361893,0.418439,0.403969,0.389454,0.376448,1.000000,0.419124,0.347001
0.456170,0.427769,0.386666,0.360144,0.440417,0.416564,0.421940,0.430728,0.419453,0.443613,0.409232,0.450319,0.363954,0.410756,0.432225,0.410439,0.375136,0.419124,1.000000,0.359115
0.362023,0.365803,0.363354,0.351982,0.362991,0.359757,0.361384,0.364208,0.365641,0.360800,0.372846,0.361983,0.337162,0.349703,0.373565,0.373103,0.326986,0.347001,0.359115,1.000000
