1.000000,0.569259,0.779324,0.796036,0.671462,0.742739,0.815171,0.535683,0.684879,0.774289,0.751218,0.485452,0.769807,0.543230,0.545447,0.772107,0.775435,0.604409,0.791471,0.741633
0.569259,1.000000,0.585757,0.582181,0.487552,0.542813,0.600938,0.441583,0.512300,0.565854,0.545975,0.442620,0.587906,0.413827,0.428186,0.573827,0.593317,0.476246,0.571446,0.528249
0.779324,0.585757,1.000000,0.794832,0.662616,0.727087,0.817371,0.518318,0.699301,0.793030,0.784790,0.473615,0.806777,0.530224,0.546693,0.815817,0.811539,0.587475,0.812182,0.751705
0.796036,0.582181,0.794832,1.000000,0.666442,0.796139,0.837842,0.557559,0.691565,0.804879,0.768391,0.515959,0.818362,0.552274,0.560159,0.803514,0.778552,0.649170,0.787884,0.745869
0.671462,0.487552,0.662616,0.666442,1.000000,0.678246,0.682440,0.521000,0.664697,0.696394,0.663848,0.438433,0.645739,0.553458,0.514845,0.679007,0.674831,0.561221,0.704911,0.732680
0.742739,0.542813,0.727087,0.796139,0.678246,1.000000,0.781960,0.586980,0.696520,0.773552,0.726037,0.522289,0.742971,0.557876,0.561546,0.750168,0.706768,0.671931,0.742486,0.730455
0.815171,0.600938,0.817371,0.837842,0.682440,0.781960,1.000000,0.575232,0.703336,0.806654,0.776971,0.529240,0.812986,0.550561,0.553052,0.809739,0.820081,0.640083,0.819024,0.760801
0.535683,0.441583,0.518318,0.557559,0.521000,0.586980,0.575232,1.000000,0.535594,0.554851,0.523139,0.470305,0.520939,0.448275,0.453671,0.524358,0.500261,0.549909,0.529623,0.523703
0.684879,0.512300,0.699301,0.691565,0.664697,0.696520,0.703336,0.535594,1.000000,0.731313,0.701550,0.462184,0.687238,0.533978,0.532718,0.706103,0.672965,0.585915,0.708823,0.698110
0.774289,0.565854,0.793030,0.804879,0.696394,0.773552,0.806654,0.554851,0.731313,1.000000,0.776536,0.492424,0.797079,0.565321,0.567653,0.810037,0.769331,0.636414,0.794283,0.769671
0.751218,0.545975,0.784790,0.768391,0.663848,0.726037,0.776971,0.523139,0.701550,0.776536,1.000000,0.463168,0.766507,0.541225,0.553149,0.780891,0.751395,0.598963,0.778014,0.740797
0.485452,0.442620,0.473615,0.515959,0.438433,0.522289,0.529240,0.470305,0.462184,0.492424,0.463168,1.000000,0.487031,0.392328,0.407004,0.475058,0.467312,0.491814,0.472666,0.448178
0.769807,0.587906,0.806777,0.818362,0.645739,0.742971,0.812986,0.520939,0.687238,0.797079,0.766507,0.487031,1.000000,0.527082,0.541495,0.811836,0.798178,0.599202,0.786894,0.729856
0.543230,0.413827,0.530224,0.552274,0.553458,0.557876,0.550561,0.448275,0.533978,0.565321,0.541225,0.392328,0.527082,1.000000,0.472801,0.543957,0.531363,0.497441,0.557148,0.579271
0.545447,0.428186,0.546693,0.560159,0.514845,0.561546,0.553052,0.453671,0.532718,0.567653,0.553149,0.407004,0.541495,0.472801,1.000000,0.553496,0.531957,0.505097,0.562563,0.548892
0.772107,0.573827,0.815817,0.803514,0.679007,0.750168,0.809739,0.524358,0.706103,0.810037,0.780891,0.475058,0.811836,0.543957,0.553496,1.000000,0.808313,0.602039,0.805644,0.762296
0.775435,0.593317,0.811539,0.778552,0.674831,0.706768,0.820081,0.500261,0.672965,0.769331,0.751395,0.467312,0.798178,0.531363,0.531957,0.808313,1.000000,0.566738,0.815137,0.766051
0.604409,0.476246,0.587475,0.649170,0.561221,0.671931,0.640083,0.549909,0.585915,0.636414,0.598963,0.491814,0.599202,0.497441,0.505097,0.602039,0.566738,1.000000,0.598903,0.597289
0.791471,0.571446,0.812182,0.787884,0.704911,0.742486,0.819024,0.529623,0.708823,0.794283,0.778014,0.472666,0.786894,0.557148,0.562563,0.805644,0.815137,0.598903,1.000000,0.792828
0.741633,0.528249,0.751705,0.745869,0.732680,0.730455,0.760801,0.523703,0.698110,0.769671,0.740797,0.448178,0.729856,0.579271,0.548892,0.762296,0.766051,0.597289,0.792828,1.000000
