1.000000,0.419013,0.324127,0.355605,0.397425,0.402083,0.411224,0.425080,0.367982,0.487451,0.451839,0.388933,0.495723,0.363659,0.397740,0.435152,0.399592,0.422528,0.424210,0.235793
0.419013,1.000000,0.322856,0.351772,0.403117,0.401475,0.410177,0.416677,0.357292,0.423290,0.419570,0.388924,0.420209,0.363013,0.382597,0.383589,0.391639,0.388797,0.418319,0.238950
0.324127,0.322856,1.000000,0.330211,0.318711,0.333581,0.321950,0.325589,0.333771,0.334858,0.318390,0.327339,0.326376,0.325605,0.322576,0.323228,0.324653,0.320781,0.333764,0.240146
0.355605,0.351772,0.330211,1.000000,0.353903,0.352866,0.352160,0.354700,0.358479,0.362708,0.356469,0.350630,0.365507,0.350074,0.349600,0.353402,0.353209,0.351519,0.358515,0.244003
0.397425,0.403117,0.318711,0.353903,1.000000,0.392372,0.396306,0.400874,0.351289,0.406351,0.404385,0.379555,0.399786,0.357131,0.364843,0.367146,0.382134,0.371001,0.402151,0.237683
0.402083,0.401475,0.333581,0.352866,0.392372,1.000000,0.397214,0.401200,0.355566,0.410429,0.401199,0.389512,0.403400,0.365934,0.374384,0.373465,0.392786,0.378968,0.409905,0.240922
0.411224,0.410177,0.321950,0.352160,0.396306,0.397214,1.000000,0.411852,0.356458,0.418131,0.413543,0.389456,0.415273,0.362917,0.383781,0.383960,0.394629,0.388283,0.414239,0.238982
0.425080,0.416677,0.325589,0.354700,0.400874,0.401200,0.411852,1.000000,0.357463,0.441597,0.449750,0.391284,0.430030,0.362888,0.384529,0.384791,0.392632,0.394770,0.430457,0.238304
0.367982,0.357292,0.333771,0.358479,0.351289,0.355566,0.356458,0.357463,1.000000,0.373345,0.365244,0.356522,0.381978,0.346960,0.361018,0.371801,0.363128,0.360881,0.368716,0.247336
0.487451,0.423290,0.334858,0.362708,0.406351,0.410429,0.418131,0.441597,0.373345,1.000000,0.466880,0.396378,0.494234,0.368189,0.402687,0.435062,0.405474,0.424965,0.440412,0.243929
0.451839,0.419570,0.318390,0.356469,0.404385,0.401199,0.413543,0.449750,0.365244,0.466880,1.000000,0.388774,0.455860,0.360167,0.395494,0.406936,0.397932,0.409923,0.433459,0.233495
0.388933,0.388924,0.327339,0.350630,0.379555,0.389512,0.389456,0.391284,0.356522,0.396378,0.388774,1.000000,0.390760,0.361604,0.379475,0.372612,0.391792,0.381046,0.393165,0.237635
0.495723,0.420209,0.326376,0.365507,0.399786,0.403400,0.415273,0.430030,0.381978,0.494234,0.455860,0.390760,1.000000,0.364091,0.404243,0.438831,0.398747,0.426898,0.432359,0.237486
0.363659,0.363013,0.325605,0.350074,0.357131,0.365934,0.362917,0.362888,0.346960,0.368189,0.360167,0.361604,0.364091,1.000000,0.363105,0.355295,0.363346,0.360743,0.366974,0.240415
0.397740,0.382597,0.322576,0.349600,0.364843,0.374384,0.383781,0.384529,0.361018,0.402687,0.395494,0.379475,0.404243,0.363105,1.000000,0.395000,0.385292,0.397720,0.389496,0.238556
0.435152,0.383589,0.323228,0.353402,0.367146,0.373465,0.383960,0.384791,0.371801,0.435062,0.406936,0.372612,0.438831,0.355295,0.395000,1.000000,0.383137,0.415328,0.394324,0.238100
0.399592,0.391639,0.324653,0.353209,0.382134,0.392786,0.394629,0.392632,0.363128,0.405474,0.397932,0.391792,0.398747,0.363346,0.385292,0.383137,1.000000,0.384274,0.400291,0.239433
0.422528,0.388797,0.320781,0.351519,0.371001,0.378968,0.388283,0.394770,0.360881,0.424965,0.409923,0.381046,0.426898,0.360743,0.397720,0.415328,0.384274,1.000000,0.398696,0.237162
0.424210,0.418319,0.333764,0.358515,0.402151,0.409905,0.414239,0.430457,0.368716,0.440412,0.433459,0.393165,0.432359,0.366974,0.389496,0.394324,0.400291,0.398696,1.000000,0.244396
0.235793,0.238950,0.240146,0.244003,0.237683,0.240922,0.238982,0.238304,0.247336,0.243929,0.233495,0.237635,0.237486,0.240415,0.238556,0.238100,0.239433,0.237162,0.244396,1.000000
