1.000000,0.419949,0.435354,0.441077,0.435066,0.420593,0.398136,0.401360,0.423656,0.445776,0.422361,0.473208,0.467508,0.404639,0.446965,0.448317,0.468799,0.419498,0.440648,0.406757
0.419949,1.000000,0.450629,0.428399,0.432008,0.457695,0.380434,0.385676,0.465407,0.466249,0.394143,0.447141,0.450063,0.384137,0.425756,0.473976,0.457047,0.426936,0.445665,0.407801
0.435354,0.450629,1.000000,0.442422,0.458178,0.453410,0.434021,0.415414,0.457136,0.471124,0.443738,0.494895,0.501645,0.409175,0.474535,0.472906,0.490071,0.453663,0.477234,0.434461
0.441077,0.428399,0.442422,1.000000,0.456594,0.434191,0.415298,0.404063,0.438060,0.459645,0.425735,0.480674,0.476152,0.427491,0.453544,0.477014,0.469602,0.425818,0.452534,0.415101
0.435066,0.432008,0.458178,0.456594,1.000000,0.443107,0.413096,0.404628,0.448659,0.457974,0.423452,0.478092,0.487820,0.420968,0.455090,0.476019,0.479919,0.437842,0.456361,0.425580
0.420593,0.457695,0.453410,0.434191,0.443107,1.000000,0.384907,0.394480,0.474517,0.468803,0.399894,0.454805,0.454918,0.394270,0.427460,0.474410,0.465955,0.425953,0.453280,0.410045
0.398136,0.380434,0.434021,0.415298,0.413096,0.384907,1.000000,0.407808,0.387391,0.431617,0.468807,0.492757,0.496952,0.379493,0.447666,0.428421,0.466464,0.408890,0.433352,0.391991
0.401360,0.385676,0.415414,0.404063,0.404628,0.394480,0.407808,1.000000,0.390687,0.411623,0.436526,0.455327,0.459215,0.384452,0.423218,0.412078,0.431366,0.402426,0.417458,0.382833
0.423656,0.465407,0.457136,0.438060,0.448659,0.474517,0.387391,0.390687,1.000000,0.481454,0.402724,0.451485,0.455947,0.395476,0.428836,0.481526,0.464137,0.432012,0.456954,0.413180
0.445776,0.466249,0.471124,0.459645,0.457974,0.468803,0.431617,0.411623,0.481454,1.000000,0.440458,0.501129,0.503073,0.411067,0.457942,0.497581,0.502327,0.447807,0.477513,0.428119
0.422361,0.394143,0.443738,0.425735,0.423452,0.399894,0.468807,0.436526,0.402724,0.440458,1.000000,0.501123,0.499961,0.403593,0.456120,0.439723,0.483681,0.423139,0.439460,0.403705
0.473208,0.447141,0.494895,0.480674,0.478092,0.454805,0.492757,0.455327,0.451485,0.501129,0.501123,1.000000,0.569957,0.436325,0.506563,0.494308,0.541202,0.470561,0.495655,0.446034
0.467508,0.450063,0.501645,0.476152,0.487820,0.454918,0.496952,0.459215,0.455947,0.503073,0.499961,0.569957,1.000000,0.434941,0.510363,0.494293,0.538157,0.479411,0.507903,0.450473
0.404639,0.384137,0.409175,0.427491,0.420968,0.394270,0.379493,0.384452,0.395476,0.411067,0.403593,0.436325,0.434941,1.000000,0.422220,0.424365,0.433818,0.399833,0.415028,0.393922
0.446965,0.425756,0.474535,0.453544,0.455090,0.427460,0.447666,0.423218,0.428836,0.457942,0.456120,0.506563,0.510363,0.422220,1.000000,0.460341,0.495712,0.451080,0.462340,0.433023
0.448317,0.473976,0.472906,0.477014,0.476019,0.474410,0.428421,0.412078,0.481526,0.497581,0.439723,0.494308,0.494293,0.424365,0.460341,1.000000,0.498390,0.443191,0.479735,0.433742
0.468799,0.457047,0.490071,0.469602,0.479919,0.465955,0.466464,0.431366,0.464137,0.502327,0.483681,0.541202,0.538157,0.433818,0.495712,0.498390,1.000000,0.465611,0.490750,0.446621
0.419498,0.426936,0.453663,0.425818,0.437842,0.425953,0.408890,0.402426,0.432012,0.447807,0.423139,0.470561,0.479411,0.399833,0.451080,0.443191,0.465611,1.000000,0.448409,0.423710
0.440648,0.445665,0.477234,0.452534,0.456361,0.453280,0.433352,0.417458,0.456954,0.477513,0.439460,0.495655,0.507903,0.415028,0.462340,0.479735,0.490750,0.448409,1.000000,0.427641
0.406757,0.407801,0.434461,0.415101,0.425580,0.410045,0.391991,0.382833,0.413180,0.428119,0.403705,0.446034,0.450473,0.393922,0.433023,0.433742,0.446621,0.423710,0.427641,1.000000
