1.000000,0.437533,0.439486,0.346588,0.462064,0.408034,0.457527,0.405996,0.521233,0.492740,0.434415,0.475010,0.397609,0.484299,0.446834,0.494699,0.339917,0.487248,0.471882,0.519347
0.437533,1.000000,0.449493,0.345591,0.445777,0.379994,0.414853,0.386888,0.443922,0.439886,0.401428,0.412873,0.398859,0.427093,0.401942,0.456164,0.320016,0.418294,0.435711,0.445878
0.439486,0.449493,1.000000,0.370296,0.491574,0.392477,0.424919,0.397108,0.472620,0.462114,0.427247,0.424430,0.415562,0.456903,0.413947,0.504880,0.328090,0.427243,0.467989,0.444361
0.346588,0.345591,0.370296,1.000000,0.357317,0.338850,0.340569,0.334890,0.355570,0.349345,0.343707,0.347558,0.333548,0.352704,0.341183,0.365754,0.302979,0.344136,0.351846,0.346308
0.462064,0.445777,0.491574,0.357317,1.000000,0.393354,0.437603,0.401295,0.486311,0.478573,0.436805,0.451027,0.408063,0.464203,0.427966,0.523496,0.328060,0.451727,0.481196,0.476160
0.408034,0.379994,0.392477,0.338850,0.393354,1.000000,0.393324,0.382792,0.405245,0.386942,0.383988,0.396875,0.365708,0.398189,0.399934,0.408151,0.300734,0.383655,0.389531,0.402416
0.457527,0.414853,0.424919,0.340569,0.437603,0.393324,1.000000,0.398964,0.459920,0.449956,0.437916,0.450407,0.394965,0.459898,0.439929,0.458539,0.315388,0.449356,0.450908,0.458927
0.405996,0.386888,0.397108,0.334890,0.401295,0.382792,0.398964,1.000000,0.407773,0.400332,0.388932,0.400684,0.381172,0.405549,0.392398,0.409763,0.303829,0.394307,0.398177,0.403409
0.521233,0.443922,0.472620,0.355570,0.486311,0.405245,0.459920,0.407773,1.000000,0.508507,0.451544,0.486102,0.407122,0.506923,0.449287,0.521544,0.352605,0.493157,0.486598,0.518149
0.492740,0.439886,0.462114,0.349345,0.478573,0.386942,0.449956,0.400332,0.508507,1.000000,0.444765,0.470034,0.403118,0.488276,0.438015,0.497489,0.342269,0.479351,0.480476,0.493826
0.434415,0.401428,0.427247,0.343707,0.436805,0.383988,0.437916,0.388932,0.451544,0.444765,1.000000,0.445189,0.386558,0.450071,0.430526,0.451599,0.301701,0.437110,0.454315,0.440494
0.475010,0.412873,0.424430,0.347558,0.451027,0.396875,0.450407,0.400684,0.486102,0.470034,0.445189,1.000000,0.393833,0.483338,0.445335,0.478379,0.331718,0.493962,0.464461,0.480029
0.397609,0.398859,0.415562,0.333548,0.408063,0.365708,0.394965,0.381172,0.407122,0.403118,0.386558,0.393833,1.000000,0.395746,0.377885,0.415709,0.302908,0.398124,0.408133,0.401331
0.484299,0.427093,0.456903,0.352704,0.464203,0.398189,0.459898,0.405549,0.506923,0.488276,0.450071,0.483338,0.395746,1.000000,0.455317,0.497038,0.334231,0.480195,0.477073,0.490595
0.446834,0.401942,0.413947,0.341183,0.427966,0.399934,0.439929,0.392398,0.449287,0.438015,0.430526,0.445335,0.377885,0.455317,1.000000,0.455139,0.305723,0.433359,0.442766,0.451193
0.494699,0.456164,0.504880,0.365754,0.523496,0.408151,0.458539,0.409763,0.521544,0.497489,0.451599,0.478379,0.415709,0.497038,0.455139,1.000000,0.342720,0.470537,0.505765,0.517782
0.339917,0.320016,0.328090,0.302979,0.328060,0.300734,0.315388,0.303829,0.352605,0.342269,0.301701,0.331718,0.302908,0.334231,0.305723,0.342720,1.000000,0.330880,0.330144,0.340094
0.487248,0.418294,0.427243,0.344136,0.451727,0.383655,0.449356,0.394307,0.493157,0.479351,0.437110,0.493962,0.398124,0.480195,0.433359,0.470537,0.330880,1.000000,0.469051,0.480337
0.471882,0.435711,0.467989,0.351846,0.481196,0.389531,0.450908,0.398177,0.486598,0.480476,0.454315,0.464461,0.408133,0.477073,0.442766,0.505765,0.330144,0.469051,1.000000,0.483226
0.519347,0.445878,0.444361,0.346308,0.476160,0.402416,0.458927,0.403409,0.518149,0.493826,0.440494,0.480029,0.401331,0.490595,0.451193,0.517782,0.340094,0.480337,0.483226,1.000000
