1.000000,0.553767,0.455522,0.584582,0.470441,0.583962,0.487780,0.617031,0.500775,0.418435,0.554693,0.527320,0.490723,0.453841,0.413217,0.594745,0.503387,0.572994,0.430010,0.554052
0.553767,1.000000,0.403191,0.531339,0.411739,0.557282,0.462268,0.577845,0.453447,0.409089,0.536891,0.486958,0.477674,0.392710,0.396180,0.566305,0.466028,0.571398,0.399759,0.527520
0.455522,0.403191,1.000000,0.449705,0.461132,0.442424,0.414839,0.455358,0.462011,0.395714,0.419882,0.460791,0.418502,0.448884,0.367793,0.440136,0.455547,0.404715,0.419008,0.435277
0.584582,0.531339,0.449705,1.000000,0.462052,0.581177,0.480088,0.575606,0.497147,0.414926,0.559741,0.519695,0.482825,0.449036,0.408076,0.592329,0.498666,0.575215,0.426050,0.550244
0.470441,0.411739,0.461132,0.462052,1.000000,0.457863,0.422757,0.462378,0.481883,0.403052,0.433097,0.489518,0.428190,0.470729,0.377047,0.454456,0.480854,0.418664,0.431510,0.449723
0.583962,0.557282,0.442424,0.581177,0.457863,1.000000,0.496629,0.596849,0.501035,0.423748,0.574795,0.529642,0.497365,0.442348,0.420220,0.606331,0.505652,0.586895,0.435296,0.565927
0.487780,0.462268,0.414839,0.480088,0.422757,0.496629,1.000000,0.492885,0.451702,0.401815,0.474087,0.464247,0.439603,0.414841,0.380905,0.494298,0.454547,0.468603,0.409386,0.476143
0.617031,0.577845,0.455358,0.575606,0.462378,0.596849,0.492885,1.000000,0.498600,0.421194,0.560433,0.528242,0.499260,0.448351,0.416130,0.598080,0.511363,0.577592,0.431386,0.558286
0.500775,0.453447,0.462011,0.497147,0.481883,0.501035,0.451702,0.498600,1.000000,0.402947,0.474140,0.522557,0.447873,0.470594,0.389327,0.508079,0.506882,0.467435,0.436279,0.487390
0.418435,0.409089,0.395714,0.414926,0.403052,0.423748,0.401815,0.421194,0.402947,1.000000,0.407514,0.412648,0.410820,0.389994,0.352282,0.410323,0.409712,0.402093,0.383770,0.405320
0.554693,0.536891,0.419882,0.559741,0.433097,0.574795,0.474087,0.560433,0.474140,0.407514,1.000000,0.500938,0.470114,0.417181,0.421837,0.610759,0.479653,0.594281,0.421275,0.572044
0.527320,0.486958,0.460791,0.519695,0.489518,0.529642,0.464247,0.528242,0.522557,0.412648,0.500938,1.000000,0.460710,0.475923,0.404320,0.536555,0.519628,0.503302,0.443492,0.513174
0.490723,0.477674,0.418502,0.482825,0.428190,0.497365,0.439603,0.499260,0.447873,0.410820,0.470114,0.460710,1.000000,0.418218,0.382907,0.477933,0.456489,0.463711,0.407224,0.469754
0.453841,0.392710,0.448884,0.449036,0.470729,0.442348,0.414841,0.448351,0.470594,0.389994,0.417181,0.475923,0.418218,1.000000,0.364151,0.441507,0.464774,0.404422,0.420113,0.435174
0.413217,0.396180,0.367793,0.408076,0.377047,0.420220,0.380905,0.416130,0.389327,0.352282,0.421837,0.404320,0.382907,0.364151,1.000000,0.439439,0.398511,0.415612,0.370671,0.426681
0.594745,0.566305,0.440136,0.592329,0.454456,0.606331,0.494298,0.598080,0.508079,0.410323,0.610759,0.536555,0.477933,0.441507,0.439439,1.000000,0.507666,0.657955,0.446298,0.617166
0.503387,0.466028,0.455547,0.498666,0.480854,0.505652,0.454547,0.511363,0.506882,0.409712,0.479653,0.519628,0.456489,0.464774,0.398511,0.507666,1.000000,0.471984,0.435325,0.489022
0.572994,0.571398,0.404715,0.575215,0.418664,0.586895,0.468603,0.577592,0.467435,0.402093,0.594281,0.503302,0.463711,0.404422,0.415612,0.657955,0.471984,1.000000,0.410187,0.587159
0.430010,0.399759,0.419008,0.426050,0.431510,0.435296,0.409386,0.431386,0.436279,0.383770,0.421275,0.443492,0.407224,0.420113,0.370671,0.446298,0.435325,0.410187,1.000000,0.442852
0.554052,0.527520,0.435277,0.550244,0.449723,0.565927,0.476143,0.558286,0.487390,0.405320,0.572044,0.513174,0.469754,0.435174,0.426681,0.617166,0.489022,0.587159,0.442852,1.000000
